Season,Phase,Round,Gamecode,NUM_ANOT,TEAM,ID_PLAYER,PLAYER,ID_ACTION,ACTION,POINTS,COORD_X,COORD_Y,ZONE,FASTBREAK,SECOND_CHANCE,POINTS_OFF_TURNOVER,MINUTE,CONSOLE,POINTS_A,POINTS_B,UTC
2023,RS,1,1,4,ASV,P004194,"LAUVERGNE, JOFFREY",3FGA,Missed Three Pointer,0,589,589,I,0,0,0,1,09:44,0,0,20231005170038
2023,RS,1,1,6,ASV,P004194,"LAUVERGNE, JOFFREY",2FGM,Two Pointer,2,163,263,E,0,1,0,1,09:36,0,2,20231005170046
2023,RS,1,1,7,RED,PLUO,"LAZIC, BRANKO",3FGM,Three Pointer,3,664,156,I,0,0,0,1,09:14,3,2,20231005170110
2023,RS,1,1,10,ASV,P004194,"LAUVERGNE, JOFFREY",2FGM,Two Pointer,2,69,138,C,0,0,0,2,08:42,3,4,20231005170145
2023,RS,1,1,11,RED,P012711,"SIMONOVIC, MARKO",3FGM,Three Pointer,3,464,646,I,0,0,0,2,08:42,6,4,20231005170159
2023,RS,1,1,14,ASV,P012080,"LUWAWU-CABARROT, TIMOTHE",3FGA,Missed Three Pointer,0,-326,696,H,0,0,0,2,08:16,6,4,20231005170226
2023,RS,1,1,18,RED,P011224,"NAPIER, SHABAZZ",3FGM,Three Pointer,3,200,777,I,0,0,1,3,07:58,9,4,20231005170256
2023,RS,1,1,19,ASV,P012080,"LUWAWU-CABARROT, TIMOTHE",2FGM,Two Pointer,2,-395,106,D,0,0,0,3,07:38,9,6,20231005170317
2023,RS,1,1,21,RED,P012711,"SIMONOVIC, MARKO",3FGM,Three Pointer,3,-539,514,H,0,0,0,3,07:12,12,6,20231005170342
2023,RS,1,1,26,RED,P006436,"GIEDRAITIS, ROKAS",2FGM,Two Pointer,2,100,840,I,1,0,1,4,06:45,14,6,20231005170410
2023,RS,1,1,29,ASV,P012730,"EGBUNU, JOHN",FTM,Free Throw In,1,-1,-1, ,0,0,0,4,06:17,14,7,20231005170516
2023,RS,1,1,33,RED,P011224,"NAPIER, SHABAZZ",3FGM,Three Pointer,3,288,715,I,0,0,0,4,06:05,17,7,20231005170551
2023,RS,1,1,251,ASV,P012730,"EGBUNU, JOHN",2FGA,Missed Two Pointer,0,81,257,E,0,0,0,5,05:46,17,7,20231005175517
2023,RS,1,1,40,RED,P011224,"NAPIER, SHABAZZ",2FGA,Missed Two Pointer,0,232,225,E,0,0,0,5,05:28,17,7,20231005170811
2023,RS,1,1,42,ASV,P011225,"LEE, PARIS",3FGM,Three Pointer,3,489,646,I,0,0,0,5,05:17,17,10,20231005170819
2023,RS,1,1,44,RED,P012711,"SIMONOVIC, MARKO",2FGM,Two Pointer,2,0,552,F,0,0,0,5,06:00,19,10,20231005170838
2023,RS,1,1,47,ASV,P004194,"LAUVERGNE, JOFFREY",2FGM,Two Pointer,2,37,219,C,0,0,0,6,04:45,19,12,20231005170854
2023,RS,1,1,49,RED,P006436,"GIEDRAITIS, ROKAS",3FGM,Three Pointer,3,483,646,I,0,0,0,6,04:26,22,12,20231005170913
2023,RS,1,1,51,ASV,P004194,"LAUVERGNE, JOFFREY",2FGM,Two Pointer,2,-313,414,F,0,0,0,6,04:03,22,14,20231005170935
2023,RS,1,1,54,RED,P011224,"NAPIER, SHABAZZ",2FGM,Two Pointer,2,18,138,C,0,0,0,7,03:39,24,14,20231005170959
2023,RS,1,1,70,ASV,P012732,"JACKSON, FRANK",3FGA,Missed Three Pointer,0,-677,75,H,0,0,0,7,03:14,24,14,20231005171105
2023,RS,1,1,72,RED,PJDR,"TEODOSIC, MILOS",3FGA,Missed Three Pointer,0,263,784,I,0,0,0,7,03:05,24,14,20231005171114
2023,RS,1,1,75,ASV,P012729,"SCOTT, MIKE",3FGA,Missed Three Pointer,0,-677,169,H,0,0,0,8,02:46,24,14,20231005171132
2023,RS,1,1,77,RED,P012711,"SIMONOVIC, MARKO",2FGM,Two Pointer,2,-119,94,B,0,0,0,8,02:37,26,14,20231005171142
2023,RS,1,1,78,ASV,P011225,"LEE, PARIS",2FGM,Two Pointer,2,106,50,C,0,0,0,8,02:27,26,16,20231005171151
2023,RS,1,1,79,RED,P008966,"TOBEY, MIKE",3FGA,Missed Three Pointer,0,-269,746,H,0,0,0,8,02:08,26,16,20231005171211
2023,RS,1,1,84,RED,P005099,"HANGA, ADAM",2FGA,Missed Two Pointer,0,94,169,C,0,0,0,9,01:49,26,16,20231005171231
2023,RS,1,1,86,RED,P005099,"HANGA, ADAM",2FGA,Missed Two Pointer,0,-62,238,D,0,0,0,9,01:48,26,16,20231005171234
2023,RS,1,1,96,ASV,P012731,"NDIAYE, MBAYE",3FGA,Missed Three Pointer,0,-671,263,H,0,0,0,9,01:31,26,16,20231005171351
2023,RS,1,1,98,RED,P005099,"HANGA, ADAM",3FGM,Three Pointer,3,125,721,I,0,0,0,9,01:19,29,16,20231005171405
2023,RS,1,1,100,ASV,P012729,"SCOTT, MIKE",2FGM,Two Pointer,2,-100,514,F,0,0,0,10,00:53,29,18,20231005171430
2023,RS,1,1,101,RED,PJDR,"TEODOSIC, MILOS",2FGA,Missed Two Pointer,0,-276,269,D,0,0,0,10,00:36,29,18,20231005171448
2023,RS,1,1,103,RED,PJDR,"TEODOSIC, MILOS",2FGA,Missed Two Pointer,0,119,282,E,0,0,0,10,00:24,29,18,20231005171518
2023,RS,1,1,107,ASV,P011386,"NOAM, YAACOV",2FGA,Missed Two Pointer,0,-207,301,D,0,0,0,10,00:01,29,18,20231005171624
2023,RS,1,1,111,RED,P000848,"NEDOVIC, NEMANJA",3FGA,Missed Three Pointer,0,269,884,I,0,0,0,11,09:45,29,18,20231005171906
2023,RS,1,1,116,RED,P011964,"ILIC, DALIBOR",2FGA,Missed Two Pointer,0,62,138,C,0,0,0,11,09:32,29,18,20231005171945
2023,RS,1,1,120,ASV,P012732,"JACKSON, FRANK",3FGA,Missed Three Pointer,0,457,815,I,0,0,0,11,09:23,29,18,20231005172011
2023,RS,1,1,122,RED,P005099,"HANGA, ADAM",2FGA,Missed Two Pointer,0,-43,181,B,0,0,0,11,09:13,29,18,20231005172021
2023,RS,1,1,132,RED,P011964,"ILIC, DALIBOR",2FGA,Missed Two Pointer,0,131,12,C,0,0,0,12,08:37,29,18,20231005172143
2023,RS,1,1,140,RED,P005099,"HANGA, ADAM",3FGA,Missed Three Pointer,0,213,771,I,0,0,0,12,08:04,29,18,20231005172251
2023,RS,1,1,143,ASV,P002100,"DE COLO, NANDO",2FGM,Two Pointer,2,-464,363,F,0,0,0,13,07:45,29,20,20231005172311
2023,RS,1,1,149,RED,PJDR,"TEODOSIC, MILOS",3FGM,Three Pointer,3,-483,608,H,0,0,0,13,07:28,32,20,20231005172514
2023,RS,1,1,155,ASV,P002100,"DE COLO, NANDO",3FGA,Missed Three Pointer,0,-633,583,H,0,0,0,13,07:05,32,20,20231005172537
2023,RS,1,1,161,RED,P000848,"NEDOVIC, NEMANJA",FTM,Free Throw In,1,-1,-1, ,1,0,0,13,08:00,33,20,20231005172614
2023,RS,1,1,162,RED,P000848,"NEDOVIC, NEMANJA",FTM,Free Throw In,1,-1,-1, ,1,0,0,13,08:00,34,20,20231005172623
2023,RS,1,1,170,ASV,P012730,"EGBUNU, JOHN",2FGM,Two Pointer,2,6,37,C,0,0,0,14,06:41,34,22,20231005172714
2023,RS,1,1,172,RED,PJDR,"TEODOSIC, MILOS",3FGA,Missed Three Pointer,0,37,759,I,0,0,0,14,06:22,34,22,20231005172733
2023,RS,1,1,174,ASV,P002100,"DE COLO, NANDO",3FGA,Missed Three Pointer,0,-250,765,H,0,0,0,14,06:10,34,22,20231005172744
2023,RS,1,1,176,RED,P000848,"NEDOVIC, NEMANJA",2FGM,Two Pointer,2,106,75,C,0,0,0,14,06:02,36,22,20231005172753
2023,RS,1,1,183,RED,P000848,"NEDOVIC, NEMANJA",FTM,Free Throw In,1,-1,-1, ,0,0,0,14,06:02,37,22,20231005172828
2023,RS,1,1,185,ASV,P012730,"EGBUNU, JOHN",2FGM,Two Pointer,2,25,-6,A,0,0,0,15,05:43,37,24,20231005172852
2023,RS,1,1,187,RED,P011224,"NAPIER, SHABAZZ",3FGA,Missed Three Pointer,0,213,777,I,0,0,0,15,05:17,37,24,20231005172918
2023,RS,1,1,189,RED,P011224,"NAPIER, SHABAZZ",2FGM,Two Pointer,2,18,407,E,0,1,0,15,05:05,39,24,20231005172930
2023,RS,1,1,191,ASV,P004194,"LAUVERGNE, JOFFREY",3FGM,Three Pointer,3,690,169,I,0,0,0,16,04:42,39,27,20231005172952
2023,RS,1,1,192,RED,P006436,"GIEDRAITIS, ROKAS",3FGM,Three Pointer,3,232,671,I,0,0,0,16,04:27,42,27,20231005173007
2023,RS,1,1,204,ASV,P004194,"LAUVERGNE, JOFFREY",2FGA,Missed Two Pointer,0,-338,194,D,0,0,0,17,03:36,42,27,20231005173257
2023,RS,1,1,206,RED,P006436,"GIEDRAITIS, ROKAS",3FGM,Three Pointer,3,-690,194,H,0,0,0,17,03:21,45,27,20231005173321
2023,RS,1,1,217,RED,P002553,"MITROVIC, LUKA",FTM,Free Throw In,1,-1,-1, ,0,0,0,18,02:48,46,27,20231005173538
2023,RS,1,1,218,ASV,P012730,"EGBUNU, JOHN",2FGA,Missed Two Pointer,0,25,269,E,0,0,0,18,02:26,46,27,20231005173544
2023,RS,1,1,220,RED,P005099,"HANGA, ADAM",3FGA,Missed Three Pointer,0,-495,558,H,0,0,0,18,02:04,46,27,20231005173604
2023,RS,1,1,223,RED,P008966,"TOBEY, MIKE",3FGA,Missed Three Pointer,0,677,282,I,0,0,0,19,01:59,46,27,20231005173610
2023,RS,1,1,228,ASV,P002100,"DE COLO, NANDO",FTM,Free Throw In,1,-1,-1, ,0,0,0,19,01:47,46,28,20231005173858
2023,RS,1,1,229,ASV,P002100,"DE COLO, NANDO",FTM,Free Throw In,1,-1,-1, ,0,0,0,19,01:47,46,29,20231005173912
2023,RS,1,1,236,RED,P006436,"GIEDRAITIS, ROKAS",3FGM,Three Pointer,3,-514,639,H,1,0,1,19,01:21,49,29,20231005173958
2023,RS,1,1,239,ASV,P012730,"EGBUNU, JOHN",2FGM,Two Pointer,2,12,-12,A,0,0,0,20,00:57,49,31,20231005174039
2023,RS,1,1,241,RED,P011224,"NAPIER, SHABAZZ",3FGM,Three Pointer,3,200,715,I,0,0,0,20,00:34,52,31,20231005174100
2023,RS,1,1,242,ASV,P011225,"LEE, PARIS",3FGA,Missed Three Pointer,0,-363,746,H,0,0,0,20,00:05,52,31,20231005174128
2023,RS,1,1,244,RED,P011224,"NAPIER, SHABAZZ",3FGA,Missed Three Pointer,0,194,771,I,0,0,0,20,00:01,52,31,20231005174135
2023,RS,1,1,260,RED,P006436,"GIEDRAITIS, ROKAS",2FGA,Missed Two Pointer,0,119,87,C,0,0,0,21,09:43,52,31,20231005175729
2023,RS,1,1,264,ASV,P004194,"LAUVERGNE, JOFFREY",3FGM,Three Pointer,3,232,771,I,0,0,0,21,09:29,52,34,20231005175807
2023,RS,1,1,268,RED,P011224,"NAPIER, SHABAZZ",FTM,Free Throw In,1,-1,-1, ,0,0,0,21,09:14,53,34,20231005175850
2023,RS,1,1,269,RED,P011224,"NAPIER, SHABAZZ",FTM,Free Throw In,1,-1,-1, ,0,0,0,21,09:14,54,34,20231005175909
2023,RS,1,1,274,ASV,P012080,"LUWAWU-CABARROT, TIMOTHE",FTM,Free Throw In,1,-1,-1, ,0,0,0,22,08:54,54,35,20231005180005
2023,RS,1,1,275,ASV,P012080,"LUWAWU-CABARROT, TIMOTHE",FTM,Free Throw In,1,-1,-1, ,0,0,0,22,08:54,54,36,20231005180019
2023,RS,1,1,276,ASV,P012080,"LUWAWU-CABARROT, TIMOTHE",FTM,Free Throw In,1,-1,-1, ,0,0,0,22,08:54,54,37,20231005180037
2023,RS,1,1,277,RED,P011224,"NAPIER, SHABAZZ",3FGM,Three Pointer,3,338,840,I,0,0,0,22,08:41,57,37,20231005180059
2023,RS,1,1,279,ASV,P012080,"LUWAWU-CABARROT, TIMOTHE",2FGA,Missed Two Pointer,0,-382,213,D,0,0,0,22,08:15,57,37,20231005180124
2023,RS,1,1,281,RED,P012711,"SIMONOVIC, MARKO",2FGM,Two Pointer,2,37,25,A,0,0,0,22,08:06,59,37,20231005180134
2023,RS,1,1,283,ASV,P004194,"LAUVERGNE, JOFFREY",3FGA,Missed Three Pointer,0,690,225,I,0,0,0,23,07:44,59,37,20231005180156
2023,RS,1,1,285,RED,P011224,"NAPIER, SHABAZZ",3FGA,Missed Three Pointer,0,119,853,I,0,0,0,23,07:32,59,37,20231005180208
2023,RS,1,1,287,RED,P006436,"GIEDRAITIS, ROKAS",3FGA,Missed Three Pointer,0,539,721,I,0,0,0,23,07:26,59,37,20231005180214
2023,RS,1,1,291,RED,PLUO,"LAZIC, BRANKO",3FGM,Three Pointer,3,-294,771,H,0,1,0,23,07:23,62,37,20231005180244
2023,RS,1,1,294,ASV,P002100,"DE COLO, NANDO",3FGM,Three Pointer,3,-727,43,H,0,0,0,24,06:59,62,40,20231005180309
2023,RS,1,1,296,RED,P006436,"GIEDRAITIS, ROKAS",3FGA,Missed Three Pointer,0,539,501,I,0,0,0,24,06:41,62,40,20231005180326
2023,RS,1,1,310,RED,P000848,"NEDOVIC, NEMANJA",2FGA,Missed Two Pointer,0,31,420,E,0,0,0,25,05:59,62,40,20231005180537
2023,RS,1,1,312,ASV,P002100,"DE COLO, NANDO",2FGA,Missed Two Pointer,0,12,106,C,0,0,0,25,05:32,62,40,20231005180614
2023,RS,1,1,314,ASV,P004194,"LAUVERGNE, JOFFREY",2FGA,Missed Two Pointer,0,-131,207,D,0,0,0,25,05:31,62,40,20231005180618
2023,RS,1,1,316,RED,PJDR,"TEODOSIC, MILOS",2FGA,Missed Two Pointer,0,250,257,E,0,0,0,25,05:21,62,40,20231005180624
2023,RS,1,1,321,ASV,P002100,"DE COLO, NANDO",3FGM,Three Pointer,3,194,727,I,1,0,1,26,04:58,62,43,20231005180646
2023,RS,1,1,331,RED,P003479,"KUZMIC, OGNJEN",2FGA,Missed Two Pointer,0,50,100,C,0,0,0,26,04:35,62,43,20231005180912
2023,RS,1,1,337,RED,P000848,"NEDOVIC, NEMANJA",2FGM,Two Pointer,2,50,106,C,1,0,1,26,04:23,64,43,20231005180933
2023,RS,1,1,338,ASV,P012080,"LUWAWU-CABARROT, TIMOTHE",3FGM,Three Pointer,3,-702,6,H,0,0,0,26,04:03,64,46,20231005180948
2023,RS,1,1,348,ASV,P011225,"LEE, PARIS",2FGM,Two Pointer,2,131,62,C,0,0,1,27,03:39,64,48,20231005181044
2023,RS,1,1,349,RED,P000848,"NEDOVIC, NEMANJA",2FGA,Missed Two Pointer,0,-6,106,B,0,0,0,27,03:21,64,48,20231005181101
2023,RS,1,1,351,RED,P003479,"KUZMIC, OGNJEN",2FGA,Missed Two Pointer,0,25,225,E,0,0,0,27,03:21,64,48,20231005181108
2023,RS,1,1,353,RED,P005099,"HANGA, ADAM",3FGA,Missed Three Pointer,0,31,821,I,0,0,0,27,03:05,64,48,20231005181117
2023,RS,1,1,360,ASV,P012080,"LUWAWU-CABARROT, TIMOTHE",FTM,Free Throw In,1,-1,-1, ,0,0,0,28,02:56,64,49,20231005181200
2023,RS,1,1,361,ASV,P012080,"LUWAWU-CABARROT, TIMOTHE",FTM,Free Throw In,1,-1,-1, ,0,0,0,28,02:56,64,50,20231005181209
2023,RS,1,1,364,RED,P000848,"NEDOVIC, NEMANJA",3FGM,Three Pointer,3,-37,897,H,0,0,0,28,02:33,67,50,20231005181303
2023,RS,1,1,365,ASV,P011225,"LEE, PARIS",2FGA,Missed Two Pointer,0,-106,326,D,0,0,0,28,02:13,67,50,20231005181323
2023,RS,1,1,368,RED,P005099,"HANGA, ADAM",2FGA,Missed Two Pointer,0,112,294,E,0,0,0,29,01:49,67,50,20231005181346
2023,RS,1,1,376,RED,P005099,"HANGA, ADAM",FTM,Free Throw In,1,-1,-1, ,0,0,1,29,01:41,68,50,20231005181429
2023,RS,1,1,377,RED,P005099,"HANGA, ADAM",FTM,Free Throw In,1,-1,-1, ,0,0,1,29,01:41,69,50,20231005181440
2023,RS,1,1,378,ASV,P012080,"LUWAWU-CABARROT, TIMOTHE",3FGA,Missed Three Pointer,0,-683,439,H,0,0,0,29,01:24,69,50,20231005181502
2023,RS,1,1,380,RED,P008966,"TOBEY, MIKE",3FGA,Missed Three Pointer,0,43,815,I,0,0,0,29,01:14,69,50,20231005181512
2023,RS,1,1,384,ASV,P012729,"SCOTT, MIKE",3FGM,Three Pointer,3,-545,608,H,0,0,0,29,01:02,69,53,20231005181546
2023,RS,1,1,390,ASV,P012732,"JACKSON, FRANK",2FGM,Two Pointer,2,-62,75,B,0,0,1,30,00:29,69,55,20231005181750
2023,RS,1,1,396,RED,P000848,"NEDOVIC, NEMANJA",2FGA,Missed Two Pointer,0,-81,207,B,0,0,0,30,00:03,69,55,20231005182142
2023,RS,1,1,398,RED,P008966,"TOBEY, MIKE",2FGA,Missed Two Pointer,0,112,181,C,0,0,0,30,00:03,69,55,20231005182145
2023,RS,1,1,410,RED,P006436,"GIEDRAITIS, ROKAS",FTM,Free Throw In,1,-1,-1, ,0,0,1,31,09:57,70,55,20231005182450
2023,RS,1,1,414,RED,P006436,"GIEDRAITIS, ROKAS",3FGA,Missed Three Pointer,0,633,470,I,0,0,0,31,09:52,70,55,20231005182513
2023,RS,1,1,421,RED,P012711,"SIMONOVIC, MARKO",2FGM,Two Pointer,2,31,25,A,0,0,0,31,09:21,72,55,20231005182626
2023,RS,1,1,423,ASV,P012732,"JACKSON, FRANK",3FGA,Missed Three Pointer,0,100,784,I,0,0,0,31,09:04,72,55,20231005182642
2023,RS,1,1,426,ASV,P012730,"EGBUNU, JOHN",2FGA,Missed Two Pointer,0,181,219,E,0,0,0,32,08:52,72,55,20231005182655
2023,RS,1,1,428,ASV,P012731,"NDIAYE, MBAYE",2FGA,Missed Two Pointer,0,-131,232,D,0,0,0,32,08:51,72,55,20231005182659
2023,RS,1,1,430,RED,P000848,"NEDOVIC, NEMANJA",2FGM,Two Pointer,2,12,131,C,0,0,0,32,08:42,74,55,20231005182704
2023,RS,1,1,435,ASV,P012729,"SCOTT, MIKE",2FGM,Two Pointer,2,219,150,E,0,0,0,32,08:32,74,57,20231005182854
2023,RS,1,1,447,ASV,P012729,"SCOTT, MIKE",3FGM,Three Pointer,3,181,746,I,0,0,1,33,07:31,74,60,20231005183036
2023,RS,1,1,449,RED,P011224,"NAPIER, SHABAZZ",3FGM,Three Pointer,3,646,671,I,0,0,0,33,07:17,77,60,20231005183052
2023,RS,1,1,457,ASV,P012729,"SCOTT, MIKE",FTM,Free Throw In,1,-1,-1, ,0,0,0,34,06:58,77,61,20231005183212
2023,RS,1,1,459,RED,P005099,"HANGA, ADAM",2FGA,Missed Two Pointer,0,269,69,C,0,0,0,34,06:34,77,61,20231005183237
2023,RS,1,1,463,RED,P011964,"ILIC, DALIBOR",3FGA,Missed Three Pointer,0,-200,721,H,0,0,0,34,06:06,77,61,20231005183305
2023,RS,1,1,472,ASV,P012729,"SCOTT, MIKE",2FGM,Two Pointer,2,-18,56,B,0,0,0,35,05:58,77,63,20231005183346
2023,RS,1,1,477,RED,P002553,"MITROVIC, LUKA",FTM,Free Throw In,1,-1,-1, ,0,0,0,35,05:35,78,63,20231005183500
2023,RS,1,1,478,RED,P002553,"MITROVIC, LUKA",FTM,Free Throw In,1,-1,-1, ,0,0,0,35,05:35,79,63,20231005183513
2023,RS,1,1,479,ASV,P012729,"SCOTT, MIKE",3FGA,Missed Three Pointer,0,-470,608,H,0,0,0,35,05:20,79,63,20231005183533
2023,RS,1,1,481,RED,P011964,"ILIC, DALIBOR",3FGM,Three Pointer,3,702,100,I,0,0,0,35,05:02,82,63,20231005183550
2023,RS,1,1,487,ASV,P012080,"LUWAWU-CABARROT, TIMOTHE",2FGM,Two Pointer,2,-50,119,B,0,0,0,36,04:48,82,65,20231005183750
2023,RS,1,1,490,ASV,P012080,"LUWAWU-CABARROT, TIMOTHE",FTM,Free Throw In,1,-1,-1, ,0,0,0,36,04:48,82,66,20231005183815
2023,RS,1,1,491,RED,P006436,"GIEDRAITIS, ROKAS",2FGM,Two Pointer,2,-75,112,B,0,0,0,36,04:28,84,66,20231005183840
2023,RS,1,1,496,ASV,P004194,"LAUVERGNE, JOFFREY",FTM,Free Throw In,1,-1,-1, ,0,0,0,36,04:08,84,67,20231005183931
2023,RS,1,1,499,RED,P005099,"HANGA, ADAM",2FGM,Two Pointer,2,131,125,C,0,0,0,37,03:51,86,67,20231005183952
2023,RS,1,1,500,ASV,P002100,"DE COLO, NANDO",3FGM,Three Pointer,3,294,683,I,0,0,0,37,03:32,86,70,20231005184013
2023,RS,1,1,503,RED,P005099,"HANGA, ADAM",3FGA,Missed Three Pointer,0,470,677,I,0,0,0,37,03:09,86,70,20231005184053
2023,RS,1,1,506,ASV,P012080,"LUWAWU-CABARROT, TIMOTHE",2FGA,Missed Two Pointer,0,-138,175,B,0,0,0,37,03:04,86,70,20231005184103
2023,RS,1,1,509,ASV,P004194,"LAUVERGNE, JOFFREY",2FGM,Two Pointer,2,-106,-12,A,0,1,0,37,03:04,86,72,20231005184108
2023,RS,1,1,516,ASV,P012729,"SCOTT, MIKE",3FGA,Missed Three Pointer,0,-696,69,H,0,0,0,38,02:56,86,72,20231005184321
2023,RS,1,1,518,RED,P006436,"GIEDRAITIS, ROKAS",2FGA,Missed Two Pointer,0,-94,232,D,0,0,0,38,02:32,86,72,20231005184343
2023,RS,1,1,520,RED,P011964,"ILIC, DALIBOR",2FGA,Missed Two Pointer,0,125,188,C,0,0,0,38,02:27,86,72,20231005184347
2023,RS,1,1,522,RED,P011964,"ILIC, DALIBOR",2FGA,Missed Two Pointer,0,87,163,C,0,0,0,38,02:25,86,72,20231005184349
2023,RS,1,1,524,RED,P011964,"ILIC, DALIBOR",2FGM,Two Pointer,2,169,87,C,0,1,0,38,02:22,88,72,20231005184351
2023,RS,1,1,525,ASV,P012080,"LUWAWU-CABARROT, TIMOTHE",2FGA,Missed Two Pointer,0,18,269,E,0,0,0,38,02:12,88,72,20231005184402
2023,RS,1,1,530,RED,P002553,"MITROVIC, LUKA",2FGM,Two Pointer,2,69,156,C,0,0,1,39,01:48,90,72,20231005184427
2023,RS,1,1,536,ASV,P004194,"LAUVERGNE, JOFFREY",FTM,Free Throw In,1,-1,-1, ,0,0,0,39,01:31,90,73,20231005184516
2023,RS,1,1,539,RED,P002553,"MITROVIC, LUKA",2FGM,Two Pointer,2,100,62,C,0,0,0,39,01:04,92,73,20231005184553
2023,RS,1,1,542,ASV,P011225,"LEE, PARIS",3FGA,Missed Three Pointer,0,-652,414,H,0,0,0,40,00:45,92,73,20231005184615
2023,RS,1,1,546,RED,P002553,"MITROVIC, LUKA",2FGM,Two Pointer,2,232,131,E,0,0,0,40,00:09,94,73,20231005184722
2023,RS,1,1,547,ASV,P004194,"LAUVERGNE, JOFFREY",3FGA,Missed Three Pointer,0,62,853,I,0,0,0,40,00:01,94,73,20231005184733
2023,RS,1,2,22,BAR,P000925,"VESELY, JAN",2FGA,Missed Two Pointer,0,-138,163,B,0,0,0,1,09:39,0,0,20231005183041
2023,RS,1,2,24,IST,P009664,"WILLIS, DEREK",3FGM,Three Pointer,3,-671,94,H,0,0,0,1,09:17,0,3,20231005183104
2023,RS,1,2,27,BAR,P000925,"VESELY, JAN",2FGM,Two Pointer,2,-244,370,F,0,0,0,2,08:56,2,3,20231005183125
2023,RS,1,2,29,IST,P009664,"WILLIS, DEREK",3FGA,Missed Three Pointer,0,-602,307,H,0,0,0,2,08:31,2,3,20231005183150
2023,RS,1,2,31,BAR,P002939,"SATORANSKY, TOMAS",2FGM,Two Pointer,2,-200,119,B,0,0,0,2,08:13,4,3,20231005183209
2023,RS,1,2,35,IST,P011078,"THOMPSON, DARIUS",2FGA,Missed Two Pointer,0,232,125,C,0,0,0,3,07:45,4,3,20231005183257
2023,RS,1,2,37,IST,P007200,"LARKIN, SHANE",2FGA,Missed Two Pointer,0,257,250,E,0,0,0,3,07:38,4,3,20231005183304
2023,RS,1,2,134,IST,P009664,"WILLIS, DEREK",2FGA,Missed Two Pointer,0,-94,50,B,0,0,0,3,07:24,4,3,20231005184539
2023,RS,1,2,44,IST,P004554,"ZIZIC, ANTE",2FGM,Two Pointer,2,56,87,C,0,0,1,3,07:14,4,5,20231005183328
2023,RS,1,2,51,IST,P011078,"THOMPSON, DARIUS",2FGM,Two Pointer,2,131,150,C,0,0,1,4,06:43,4,7,20231005183417
2023,RS,1,2,53,BAR,P006435,"LAPROVITTOLA, NICOLAS",3FGM,Three Pointer,3,56,740,I,0,0,0,4,06:31,7,7,20231005183429
2023,RS,1,2,54,IST,P004554,"ZIZIC, ANTE",2FGM,Two Pointer,2,-50,238,D,0,0,0,4,06:31,7,9,20231005183449
2023,RS,1,2,56,BAR,P004866,"KALINIC, NIKOLA",2FGM,Two Pointer,2,138,-31,C,0,0,0,4,06:31,9,9,20231005183459
2023,RS,1,2,58,IST,P006372,"YILMAZ, ERKAN",3FGM,Three Pointer,3,-702,106,H,0,0,0,4,06:31,9,12,20231005183516
2023,RS,1,2,60,BAR,P000925,"VESELY, JAN",2FGA,Missed Two Pointer,0,-144,31,B,0,0,0,4,06:31,9,12,20231005183535
2023,RS,1,2,68,IST,P004554,"ZIZIC, ANTE",FTM,Free Throw In,1,-1,-1, ,0,0,0,5,05:20,9,13,20231005183630
2023,RS,1,2,69,BAR,P000925,"VESELY, JAN",2FGM,Two Pointer,2,175,150,C,0,0,0,5,05:07,11,13,20231005183645
2023,RS,1,2,72,IST,P011078,"THOMPSON, DARIUS",2FGA,Missed Two Pointer,0,-43,426,F,0,0,0,6,04:48,11,13,20231005183705
2023,RS,1,2,76,IST,P007200,"LARKIN, SHANE",2FGM,Two Pointer,2,-69,56,B,1,0,1,6,04:37,11,15,20231005183716
2023,RS,1,2,78,BAR,P004866,"KALINIC, NIKOLA",3FGA,Missed Three Pointer,0,420,564,I,0,0,0,6,04:20,11,15,20231005183733
2023,RS,1,2,80,IST,P007200,"LARKIN, SHANE",3FGA,Missed Three Pointer,0,-363,627,H,0,0,0,6,04:05,11,15,20231005183749
2023,RS,1,2,83,BAR,P004866,"KALINIC, NIKOLA",2FGM,Two Pointer,2,-6,376,D,0,0,0,7,03:55,13,15,20231005183759
2023,RS,1,2,86,BAR,P006435,"LAPROVITTOLA, NICOLAS",2FGM,Two Pointer,2,-112,43,B,1,0,1,7,03:21,15,15,20231005183833
2023,RS,1,2,87,IST,P009664,"WILLIS, DEREK",2FGM,Two Pointer,2,-395,50,D,0,0,0,7,03:07,15,17,20231005183847
2023,RS,1,2,92,IST,P004554,"ZIZIC, ANTE",2FGM,Two Pointer,2,12,6,A,0,0,1,8,02:37,15,19,20231005183915
2023,RS,1,2,94,BAR,P002939,"SATORANSKY, TOMAS",3FGM,Three Pointer,3,696,-81,I,0,0,0,8,02:18,18,19,20231005183935
2023,RS,1,2,97,IST,P011078,"THOMPSON, DARIUS",2FGA,Missed Two Pointer,0,119,69,C,0,0,0,9,01:54,18,19,20231005184000
2023,RS,1,2,99,BAR,P006435,"LAPROVITTOLA, NICOLAS",3FGA,Missed Three Pointer,0,-357,633,H,0,0,0,9,01:45,18,19,20231005184008
2023,RS,1,2,103,BAR,P011244,"DA SILVA, OSCAR",2FGM,Two Pointer,2,131,18,C,1,0,1,9,01:13,20,19,20231005184041
2023,RS,1,2,106,IST,P011078,"THOMPSON, DARIUS",3FGA,Missed Three Pointer,0,-213,690,H,0,0,0,10,00:46,20,19,20231005184106
